site,date,rainfall_mm
HY Richmond Weather at TDC Roof,2019-01-02,0
HY Richmond Weather at TDC Roof,2019-01-03,0
HY Richmond Weather at TDC Roof,2019-01-04,0
HY Richmond Weather at TDC Roof,2019-01-05,0
HY Richmond Weather at TDC Roof,2019-01-06,0
HY Richmond Weather at TDC Roof,2019-01-07,0
HY Richmond Weather at TDC Roof,2019-01-08,0
HY Richmond Weather at TDC Roof,2019-01-09,0
HY Richmond Weather at TDC Roof,2019-01-10,0
HY Richmond Weather at TDC Roof,2019-01-11,0
HY Richmond Weather at TDC Roof,2019-01-12,0
HY Richmond Weather at TDC Roof,2019-01-13,4.138
HY Richmond Weather at TDC Roof,2019-01-14,0.46
HY Richmond Weather at TDC Roof,2019-01-15,0
HY Richmond Weather at TDC Roof,2019-01-16,0
HY Richmond Weather at TDC Roof,2019-01-17,0
HY Richmond Weather at TDC Roof,2019-01-18,0
HY Richmond Weather at TDC Roof,2019-01-19,0.46
HY Richmond Weather at TDC Roof,2019-01-20,0
HY Richmond Weather at TDC Roof,2019-01-21,0
HY Richmond Weather at TDC Roof,2019-01-22,0
HY Richmond Weather at TDC Roof,2019-01-23,0.46
HY Richmond Weather at TDC Roof,2019-01-24,0
HY Richmond Weather at TDC Roof,2019-01-25,0
HY Richmond Weather at TDC Roof,2019-01-26,0
HY Richmond Weather at TDC Roof,2019-01-27,0
HY Richmond Weather at TDC Roof,2019-01-28,0
HY Richmond Weather at TDC Roof,2019-01-29,0
HY Richmond Weather at TDC Roof,2019-01-30,0
HY Richmond Weather at TDC Roof,2019-01-31,0
HY Richmond Weather at TDC Roof,2019-02-01,0
HY Richmond Weather at TDC Roof,2019-02-02,0
HY Richmond Weather at TDC Roof,2019-02-03,0
HY Richmond Weather at TDC Roof,2019-02-04,0
HY Richmond Weather at TDC Roof,2019-02-05,0
HY Richmond Weather at TDC Roof,2019-02-06,0
HY Richmond Weather at TDC Roof,2019-02-07,0
HY Richmond Weather at TDC Roof,2019-02-08,0
HY Richmond Weather at TDC Roof,2019-02-09,0
HY Richmond Weather at TDC Roof,2019-02-10,0
HY Richmond Weather at TDC Roof,2019-02-11,0
HY Richmond Weather at TDC Roof,2019-02-12,0
HY Richmond Weather at TDC Roof,2019-02-13,0
HY Richmond Weather at TDC Roof,2019-02-14,0
HY Richmond Weather at TDC Roof,2019-02-15,0
HY Richmond Weather at TDC Roof,2019-02-16,0
HY Richmond Weather at TDC Roof,2019-02-17,0
HY Richmond Weather at TDC Roof,2019-02-18,0
HY Richmond Weather at TDC Roof,2019-02-19,0
HY Richmond Weather at TDC Roof,2019-02-20,0
HY Richmond Weather at TDC Roof,2019-02-21,0
HY Richmond Weather at TDC Roof,2019-02-22,0
HY Richmond Weather at TDC Roof,2019-02-23,0
HY Richmond Weather at TDC Roof,2019-02-24,1.84
HY Richmond Weather at TDC Roof,2019-02-25,0
HY Richmond Weather at TDC Roof,2019-02-26,0
HY Richmond Weather at TDC Roof,2019-02-27,0
HY Richmond Weather at TDC Roof,2019-02-28,0
HY Richmond Weather at TDC Roof,2019-03-01,0
HY Richmond Weather at TDC Roof,2019-03-02,0
HY Richmond Weather at TDC Roof,2019-03-03,0
HY Richmond Weather at TDC Roof,2019-03-04,0
HY Richmond Weather at TDC Roof,2019-03-05,0
HY Richmond Weather at TDC Roof,2019-03-06,0
HY Richmond Weather at TDC Roof,2019-03-07,0
HY Richmond Weather at TDC Roof,2019-03-08,24.396
HY Richmond Weather at TDC Roof,2019-03-09,6.9
HY Richmond Weather at TDC Roof,2019-03-10,0.46
HY Richmond Weather at TDC Roof,2019-03-11,0
HY Richmond Weather at TDC Roof,2019-03-12,17.031
HY Richmond Weather at TDC Roof,2019-03-13,1.84
HY Richmond Weather at TDC Roof,2019-03-14,6.442
HY Richmond Weather at TDC Roof,2019-03-15,0.46
HY Richmond Weather at TDC Roof,2019-03-16,0
HY Richmond Weather at TDC Roof,2019-03-17,0
HY Richmond Weather at TDC Roof,2019-03-18,0
HY Richmond Weather at TDC Roof,2019-03-19,0
HY Richmond Weather at TDC Roof,2019-03-20,0
HY Richmond Weather at TDC Roof,2019-03-21,0
HY Richmond Weather at TDC Roof,2019-03-22,0
HY Richmond Weather at TDC Roof,2019-03-23,0
HY Richmond Weather at TDC Roof,2019-03-24,0
HY Richmond Weather at TDC Roof,2019-03-25,0
HY Richmond Weather at TDC Roof,2019-03-26,0
HY Richmond Weather at TDC Roof,2019-03-27,11.048
HY Richmond Weather at TDC Roof,2019-03-28,0.46
HY Richmond Weather at TDC Roof,2019-03-29,0
HY Richmond Weather at TDC Roof,2019-03-30,0
HY Richmond Weather at TDC Roof,2019-03-31,0
HY Richmond Weather at TDC Roof,2019-04-01,8.744
HY Richmond Weather at TDC Roof,2019-04-02,0
HY Richmond Weather at TDC Roof,2019-04-03,0
HY Richmond Weather at TDC Roof,2019-04-04,0
HY Richmond Weather at TDC Roof,2019-04-05,0
HY Richmond Weather at TDC Roof,2019-04-06,0
HY Richmond Weather at TDC Roof,2019-04-07,0.46
HY Richmond Weather at TDC Roof,2019-04-08,0
HY Richmond Weather at TDC Roof,2019-04-09,0
HY Richmond Weather at TDC Roof,2019-04-10,0
HY Richmond Weather at TDC Roof,2019-04-11,2.301
HY Richmond Weather at TDC Roof,2019-04-12,0.46
HY Richmond Weather at TDC Roof,2019-04-13,0
HY Richmond Weather at TDC Roof,2019-04-14,0
HY Richmond Weather at TDC Roof,2019-04-15,0
HY Richmond Weather at TDC Roof,2019-04-16,0
HY Richmond Weather at TDC Roof,2019-04-17,0
HY Richmond Weather at TDC Roof,2019-04-18,0
HY Richmond Weather at TDC Roof,2019-04-19,0
HY Richmond Weather at TDC Roof,2019-04-20,0
HY Richmond Weather at TDC Roof,2019-04-21,19.331
HY Richmond Weather at TDC Roof,2019-04-22,2.3
HY Richmond Weather at TDC Roof,2019-04-23,0
HY Richmond Weather at TDC Roof,2019-04-24,0
HY Richmond Weather at TDC Roof,2019-04-25,0
HY Richmond Weather at TDC Roof,2019-04-26,0
HY Richmond Weather at TDC Roof,2019-04-27,2.301
HY Richmond Weather at TDC Roof,2019-04-28,0
HY Richmond Weather at TDC Roof,2019-04-29,4.141
HY Richmond Weather at TDC Roof,2019-04-30,0
HY Richmond Weather at TDC Roof,2019-05-01,0
HY Richmond Weather at TDC Roof,2019-05-02,0
HY Richmond Weather at TDC Roof,2019-05-03,0
HY Richmond Weather at TDC Roof,2019-05-04,0
HY Richmond Weather at TDC Roof,2019-05-05,0
HY Richmond Weather at TDC Roof,2019-05-06,0
HY Richmond Weather at TDC Roof,2019-05-07,0
HY Richmond Weather at TDC Roof,2019-05-08,0
HY Richmond Weather at TDC Roof,2019-05-09,15.648
HY Richmond Weather at TDC Roof,2019-05-10,0.46
HY Richmond Weather at TDC Roof,2019-05-11,0
HY Richmond Weather at TDC Roof,2019-05-12,48.794
HY Richmond Weather at TDC Roof,2019-05-13,0.46
HY Richmond Weather at TDC Roof,2019-05-14,3.221
HY Richmond Weather at TDC Roof,2019-05-15,0
HY Richmond Weather at TDC Roof,2019-05-16,0
HY Richmond Weather at TDC Roof,2019-05-17,0.46
HY Richmond Weather at TDC Roof,2019-05-18,0
HY Richmond Weather at TDC Roof,2019-05-19,0
HY Richmond Weather at TDC Roof,2019-05-20,0
HY Richmond Weather at TDC Roof,2019-05-21,0
HY Richmond Weather at TDC Roof,2019-05-22,0
HY Richmond Weather at TDC Roof,2019-05-23,0
HY Richmond Weather at TDC Roof,2019-05-24,0
HY Richmond Weather at TDC Roof,2019-05-25,0
HY Richmond Weather at TDC Roof,2019-05-26,0
HY Richmond Weather at TDC Roof,2019-05-27,0
HY Richmond Weather at TDC Roof,2019-05-28,55.174
HY Richmond Weather at TDC Roof,2019-05-29,0.488
HY Richmond Weather at TDC Roof,2019-05-30,2.44
HY Richmond Weather at TDC Roof,2019-05-31,4.881
HY Richmond Weather at TDC Roof,2019-06-01,0.488
HY Richmond Weather at TDC Roof,2019-06-02,0
HY Richmond Weather at TDC Roof,2019-06-03,0
HY Richmond Weather at TDC Roof,2019-06-04,0
HY Richmond Weather at TDC Roof,2019-06-05,12.688
HY Richmond Weather at TDC Roof,2019-06-06,0
HY Richmond Weather at TDC Roof,2019-06-07,0
HY Richmond Weather at TDC Roof,2019-06-08,0
HY Richmond Weather at TDC Roof,2019-06-09,0
HY Richmond Weather at TDC Roof,2019-06-10,0
HY Richmond Weather at TDC Roof,2019-06-11,0
HY Richmond Weather at TDC Roof,2019-06-12,7.808
HY Richmond Weather at TDC Roof,2019-06-13,0
HY Richmond Weather at TDC Roof,2019-06-14,0
HY Richmond Weather at TDC Roof,2019-06-15,1.464
HY Richmond Weather at TDC Roof,2019-06-16,0
HY Richmond Weather at TDC Roof,2019-06-17,0
HY Richmond Weather at TDC Roof,2019-06-18,0
HY Richmond Weather at TDC Roof,2019-06-19,0
HY Richmond Weather at TDC Roof,2019-06-20,5.369
HY Richmond Weather at TDC Roof,2019-06-21,2.928
HY Richmond Weather at TDC Roof,2019-06-22,0
HY Richmond Weather at TDC Roof,2019-06-23,0
HY Richmond Weather at TDC Roof,2019-06-24,0
HY Richmond Weather at TDC Roof,2019-06-25,0
HY Richmond Weather at TDC Roof,2019-06-26,0
HY Richmond Weather at TDC Roof,2019-06-27,0
HY Richmond Weather at TDC Roof,2019-06-28,0
HY Richmond Weather at TDC Roof,2019-06-29,0
HY Richmond Weather at TDC Roof,2019-06-30,0
HY Richmond Weather at TDC Roof,2019-07-01,0
HY Richmond Weather at TDC Roof,2019-07-02,3.904
HY Richmond Weather at TDC Roof,2019-07-03,16.113
HY Richmond Weather at TDC Roof,2019-07-04,0
HY Richmond Weather at TDC Roof,2019-07-05,0
HY Richmond Weather at TDC Roof,2019-07-06,0
HY Richmond Weather at TDC Roof,2019-07-07,0
HY Richmond Weather at TDC Roof,2019-07-08,0
HY Richmond Weather at TDC Roof,2019-07-09,0
HY Richmond Weather at TDC Roof,2019-07-10,2.928
HY Richmond Weather at TDC Roof,2019-07-11,0
HY Richmond Weather at TDC Roof,2019-07-12,18.065
HY Richmond Weather at TDC Roof,2019-07-13,0.976
HY Richmond Weather at TDC Roof,2019-07-14,11.229
HY Richmond Weather at TDC Roof,2019-07-15,23.438
HY Richmond Weather at TDC Roof,2019-07-16,4.393
HY Richmond Weather at TDC Roof,2019-07-17,2.441
HY Richmond Weather at TDC Roof,2019-07-18,0.488
HY Richmond Weather at TDC Roof,2019-07-19,68.354
HY Richmond Weather at TDC Roof,2019-07-20,5.856
HY Richmond Weather at TDC Roof,2019-07-21,7.32
HY Richmond Weather at TDC Roof,2019-07-22,0
HY Richmond Weather at TDC Roof,2019-07-23,0
HY Richmond Weather at TDC Roof,2019-07-24,0.488
HY Richmond Weather at TDC Roof,2019-07-25,0
HY Richmond Weather at TDC Roof,2019-07-26,0
HY Richmond Weather at TDC Roof,2019-07-27,0
HY Richmond Weather at TDC Roof,2019-07-28,0
HY Richmond Weather at TDC Roof,2019-07-29,0
HY Richmond Weather at TDC Roof,2019-07-30,2.928
HY Richmond Weather at TDC Roof,2019-07-31,0
HY Richmond Weather at TDC Roof,2019-08-01,0
HY Richmond Weather at TDC Roof,2019-08-02,1.464
HY Richmond Weather at TDC Roof,2019-08-03,0
HY Richmond Weather at TDC Roof,2019-08-04,2.44
HY Richmond Weather at TDC Roof,2019-08-05,0
HY Richmond Weather at TDC Roof,2019-08-06,0
HY Richmond Weather at TDC Roof,2019-08-07,0
HY Richmond Weather at TDC Roof,2019-08-08,0
HY Richmond Weather at TDC Roof,2019-08-09,0
HY Richmond Weather at TDC Roof,2019-08-10,8.786
HY Richmond Weather at TDC Roof,2019-08-11,13.183
HY Richmond Weather at TDC Roof,2019-08-12,0.488
HY Richmond Weather at TDC Roof,2019-08-13,0
HY Richmond Weather at TDC Roof,2019-08-14,0
HY Richmond Weather at TDC Roof,2019-08-15,0
HY Richmond Weather at TDC Roof,2019-08-16,0
HY Richmond Weather at TDC Roof,2019-08-17,7.32
HY Richmond Weather at TDC Roof,2019-08-18,0
HY Richmond Weather at TDC Roof,2019-08-19,0
HY Richmond Weather at TDC Roof,2019-08-20,19.533
HY Richmond Weather at TDC Roof,2019-08-21,2.44
HY Richmond Weather at TDC Roof,2019-08-22,8.789
HY Richmond Weather at TDC Roof,2019-08-23,1.465
HY Richmond Weather at TDC Roof,2019-08-24,0.488
HY Richmond Weather at TDC Roof,2019-08-25,0
HY Richmond Weather at TDC Roof,2019-08-26,6.345
HY Richmond Weather at TDC Roof,2019-08-27,0
HY Richmond Weather at TDC Roof,2019-08-28,0
HY Richmond Weather at TDC Roof,2019-08-29,0
HY Richmond Weather at TDC Roof,2019-08-30,0
HY Richmond Weather at TDC Roof,2019-08-31,0
HY Richmond Weather at TDC Roof,2019-09-01,0
HY Richmond Weather at TDC Roof,2019-09-02,0
HY Richmond Weather at TDC Roof,2019-09-03,0
HY Richmond Weather at TDC Roof,2019-09-04,21.483
HY Richmond Weather at TDC Roof,2019-09-05,27.338
HY Richmond Weather at TDC Roof,2019-09-06,3.416
HY Richmond Weather at TDC Roof,2019-09-07,0
HY Richmond Weather at TDC Roof,2019-09-08,0
HY Richmond Weather at TDC Roof,2019-09-09,0
HY Richmond Weather at TDC Roof,2019-09-10,0
HY Richmond Weather at TDC Roof,2019-09-11,0
HY Richmond Weather at TDC Roof,2019-09-12,0
HY Richmond Weather at TDC Roof,2019-09-13,0
HY Richmond Weather at TDC Roof,2019-09-14,48.335
HY Richmond Weather at TDC Roof,2019-09-15,8.298
HY Richmond Weather at TDC Roof,2019-09-16,0
HY Richmond Weather at TDC Roof,2019-09-17,2.44
HY Richmond Weather at TDC Roof,2019-09-18,0
HY Richmond Weather at TDC Roof,2019-09-19,0
HY Richmond Weather at TDC Roof,2019-09-20,0
HY Richmond Weather at TDC Roof,2019-09-21,0
HY Richmond Weather at TDC Roof,2019-09-22,0
HY Richmond Weather at TDC Roof,2019-09-23,0.976
HY Richmond Weather at TDC Roof,2019-09-24,2.441
HY Richmond Weather at TDC Roof,2019-09-25,0.976
HY Richmond Weather at TDC Roof,2019-09-26,0
HY Richmond Weather at TDC Roof,2019-09-27,0
HY Richmond Weather at TDC Roof,2019-09-28,0
HY Richmond Weather at TDC Roof,2019-09-29,0
HY Richmond Weather at TDC Roof,2019-09-30,6.348
HY Richmond Weather at TDC Roof,2019-10-01,0.488
HY Richmond Weather at TDC Roof,2019-10-02,3.906
HY Richmond Weather at TDC Roof,2019-10-03,1.464
HY Richmond Weather at TDC Roof,2019-10-04,0.488
HY Richmond Weather at TDC Roof,2019-10-05,0.976
HY Richmond Weather at TDC Roof,2019-10-06,0
HY Richmond Weather at TDC Roof,2019-10-07,0
HY Richmond Weather at TDC Roof,2019-10-08,0
HY Richmond Weather at TDC Roof,2019-10-09,0
HY Richmond Weather at TDC Roof,2019-10-10,41.503
HY Richmond Weather at TDC Roof,2019-10-11,0.488
HY Richmond Weather at TDC Roof,2019-10-12,0
HY Richmond Weather at TDC Roof,2019-10-13,0.488
HY Richmond Weather at TDC Roof,2019-10-14,0
HY Richmond Weather at TDC Roof,2019-10-15,0
HY Richmond Weather at TDC Roof,2019-10-16,0
HY Richmond Weather at TDC Roof,2019-10-17,0
HY Richmond Weather at TDC Roof,2019-10-18,27.826
HY Richmond Weather at TDC Roof,2019-10-19,0.976
HY Richmond Weather at TDC Roof,2019-10-20,0
HY Richmond Weather at TDC Roof,2019-10-21,0.488
HY Richmond Weather at TDC Roof,2019-10-22,3.416
HY Richmond Weather at TDC Roof,2019-10-23,0
HY Richmond Weather at TDC Roof,2019-10-24,1.953
HY Richmond Weather at TDC Roof,2019-10-25,0
HY Richmond Weather at TDC Roof,2019-10-26,0
HY Richmond Weather at TDC Roof,2019-10-27,0
HY Richmond Weather at TDC Roof,2019-10-28,0
HY Richmond Weather at TDC Roof,2019-10-29,0
HY Richmond Weather at TDC Roof,2019-10-30,0
HY Richmond Weather at TDC Roof,2019-10-31,0
HY Richmond Weather at TDC Roof,2019-11-01,0
HY Richmond Weather at TDC Roof,2019-11-02,0
HY Richmond Weather at TDC Roof,2019-11-03,0
HY Richmond Weather at TDC Roof,2019-11-04,0
HY Richmond Weather at TDC Roof,2019-11-05,0
HY Richmond Weather at TDC Roof,2019-11-06,0.488
HY Richmond Weather at TDC Roof,2019-11-07,0.488
HY Richmond Weather at TDC Roof,2019-11-08,0
HY Richmond Weather at TDC Roof,2019-11-09,5.857
HY Richmond Weather at TDC Roof,2019-11-10,29.785
HY Richmond Weather at TDC Roof,2019-11-11,10.25
HY Richmond Weather at TDC Roof,2019-11-12,0
HY Richmond Weather at TDC Roof,2019-11-13,0
HY Richmond Weather at TDC Roof,2019-11-14,9.765
HY Richmond Weather at TDC Roof,2019-11-15,0
HY Richmond Weather at TDC Roof,2019-11-16,9.763
HY Richmond Weather at TDC Roof,2019-11-17,0
HY Richmond Weather at TDC Roof,2019-11-18,4.395
HY Richmond Weather at TDC Roof,2019-11-19,1.952
HY Richmond Weather at TDC Roof,2019-11-20,0.488
HY Richmond Weather at TDC Roof,2019-11-21,0
HY Richmond Weather at TDC Roof,2019-11-22,0
HY Richmond Weather at TDC Roof,2019-11-23,0
HY Richmond Weather at TDC Roof,2019-11-24,0
HY Richmond Weather at TDC Roof,2019-11-25,0
HY Richmond Weather at TDC Roof,2019-11-26,0
HY Richmond Weather at TDC Roof,2019-11-27,0
HY Richmond Weather at TDC Roof,2019-11-28,0
HY Richmond Weather at TDC Roof,2019-11-29,0
HY Richmond Weather at TDC Roof,2019-11-30,0
HY Richmond Weather at TDC Roof,2019-12-01,0
HY Richmond Weather at TDC Roof,2019-12-02,9.76
HY Richmond Weather at TDC Roof,2019-12-03,15.621
HY Richmond Weather at TDC Roof,2019-12-04,0
HY Richmond Weather at TDC Roof,2019-12-05,0
HY Richmond Weather at TDC Roof,2019-12-06,0
HY Richmond Weather at TDC Roof,2019-12-07,0.977
HY Richmond Weather at TDC Roof,2019-12-08,10.742
HY Richmond Weather at TDC Roof,2019-12-09,0.488
HY Richmond Weather at TDC Roof,2019-12-10,0
HY Richmond Weather at TDC Roof,2019-12-11,0
HY Richmond Weather at TDC Roof,2019-12-12,0
HY Richmond Weather at TDC Roof,2019-12-13,0
HY Richmond Weather at TDC Roof,2019-12-14,0
HY Richmond Weather at TDC Roof,2019-12-15,0
HY Richmond Weather at TDC Roof,2019-12-16,25.387
HY Richmond Weather at TDC Roof,2019-12-17,65.916
HY Richmond Weather at TDC Roof,2019-12-18,20.017
HY Richmond Weather at TDC Roof,2019-12-19,1.464
HY Richmond Weather at TDC Roof,2019-12-20,4.392
HY Richmond Weather at TDC Roof,2019-12-21,0
HY Richmond Weather at TDC Roof,2019-12-22,0
HY Richmond Weather at TDC Roof,2019-12-23,0
HY Richmond Weather at TDC Roof,2019-12-24,0
HY Richmond Weather at TDC Roof,2019-12-25,0
HY Richmond Weather at TDC Roof,2019-12-26,0
HY Richmond Weather at TDC Roof,2019-12-27,0
HY Richmond Weather at TDC Roof,2019-12-28,0
HY Richmond Weather at TDC Roof,2019-12-29,0
HY Richmond Weather at TDC Roof,2019-12-30,0
HY Richmond Weather at TDC Roof,2019-12-31,0
HY Richmond Weather at TDC Roof,2020-01-01,0
HY Richmond Weather at TDC Roof,2020-01-02,0
HY Richmond Weather at TDC Roof,2020-01-03,0
HY Richmond Weather at TDC Roof,2020-01-04,0
HY Richmond Weather at TDC Roof,2020-01-05,0
HY Richmond Weather at TDC Roof,2020-01-06,0
HY Richmond Weather at TDC Roof,2020-01-07,2.384
HY Richmond Weather at TDC Roof,2020-01-08,1.908
HY Richmond Weather at TDC Roof,2020-01-09,0
HY Richmond Weather at TDC Roof,2020-01-10,0
HY Richmond Weather at TDC Roof,2020-01-11,0
HY Richmond Weather at TDC Roof,2020-01-12,0
HY Richmond Weather at TDC Roof,2020-01-13,0.477
HY Richmond Weather at TDC Roof,2020-01-14,0
HY Richmond Weather at TDC Roof,2020-01-15,0
HY Richmond Weather at TDC Roof,2020-01-16,0
HY Richmond Weather at TDC Roof,2020-01-17,0
HY Richmond Weather at TDC Roof,2020-01-18,0
HY Richmond Weather at TDC Roof,2020-01-19,0
HY Richmond Weather at TDC Roof,2020-01-20,0
HY Richmond Weather at TDC Roof,2020-01-21,0
HY Richmond Weather at TDC Roof,2020-01-22,0
HY Richmond Weather at TDC Roof,2020-01-23,0
HY Richmond Weather at TDC Roof,2020-01-24,0
HY Richmond Weather at TDC Roof,2020-01-25,0
HY Richmond Weather at TDC Roof,2020-01-26,0
HY Richmond Weather at TDC Roof,2020-01-27,0
HY Richmond Weather at TDC Roof,2020-01-28,0
HY Richmond Weather at TDC Roof,2020-01-29,0
HY Richmond Weather at TDC Roof,2020-01-30,0
HY Richmond Weather at TDC Roof,2020-01-31,0
HY Richmond Weather at TDC Roof,2020-02-01,0
HY Richmond Weather at TDC Roof,2020-02-02,0
HY Richmond Weather at TDC Roof,2020-02-03,0
HY Richmond Weather at TDC Roof,2020-02-04,0.477
HY Richmond Weather at TDC Roof,2020-02-05,0
HY Richmond Weather at TDC Roof,2020-02-06,0
HY Richmond Weather at TDC Roof,2020-02-07,0
HY Richmond Weather at TDC Roof,2020-02-08,0
HY Richmond Weather at TDC Roof,2020-02-09,0
HY Richmond Weather at TDC Roof,2020-02-10,0
HY Richmond Weather at TDC Roof,2020-02-11,0
HY Richmond Weather at TDC Roof,2020-02-12,0
HY Richmond Weather at TDC Roof,2020-02-13,0
HY Richmond Weather at TDC Roof,2020-02-14,0
HY Richmond Weather at TDC Roof,2020-02-15,0
HY Richmond Weather at TDC Roof,2020-02-16,0
HY Richmond Weather at TDC Roof,2020-02-17,0
HY Richmond Weather at TDC Roof,2020-02-18,16.207
HY Richmond Weather at TDC Roof,2020-02-19,0
HY Richmond Weather at TDC Roof,2020-02-20,0
HY Richmond Weather at TDC Roof,2020-02-21,0.953
HY Richmond Weather at TDC Roof,2020-02-22,2.383
HY Richmond Weather at TDC Roof,2020-02-23,0.477
HY Richmond Weather at TDC Roof,2020-02-24,0
HY Richmond Weather at TDC Roof,2020-02-25,0
HY Richmond Weather at TDC Roof,2020-02-26,0
HY Richmond Weather at TDC Roof,2020-02-27,0
HY Richmond Weather at TDC Roof,2020-02-28,0
HY Richmond Weather at TDC Roof,2020-02-29,0.477
HY Richmond Weather at TDC Roof,2020-03-01,0
HY Richmond Weather at TDC Roof,2020-03-02,0
HY Richmond Weather at TDC Roof,2020-03-03,5.245
HY Richmond Weather at TDC Roof,2020-03-04,0.477
HY Richmond Weather at TDC Roof,2020-03-05,0
HY Richmond Weather at TDC Roof,2020-03-06,0
HY Richmond Weather at TDC Roof,2020-03-07,0
HY Richmond Weather at TDC Roof,2020-03-08,0
HY Richmond Weather at TDC Roof,2020-03-09,5.723
HY Richmond Weather at TDC Roof,2020-03-10,0.953
HY Richmond Weather at TDC Roof,2020-03-11,1.907
HY Richmond Weather at TDC Roof,2020-03-12,0
HY Richmond Weather at TDC Roof,2020-03-13,0
HY Richmond Weather at TDC Roof,2020-03-14,0
HY Richmond Weather at TDC Roof,2020-03-15,0
HY Richmond Weather at TDC Roof,2020-03-16,0
HY Richmond Weather at TDC Roof,2020-03-17,0
HY Richmond Weather at TDC Roof,2020-03-18,0
HY Richmond Weather at TDC Roof,2020-03-19,0
HY Richmond Weather at TDC Roof,2020-03-20,0
HY Richmond Weather at TDC Roof,2020-03-21,6.676
HY Richmond Weather at TDC Roof,2020-03-22,0.477
HY Richmond Weather at TDC Roof,2020-03-23,0.477
HY Richmond Weather at TDC Roof,2020-03-24,0
HY Richmond Weather at TDC Roof,2020-03-25,0
HY Richmond Weather at TDC Roof,2020-03-26,0.477
